#Frame            fit       ligand
     641       1.7365       2.0498
     642       1.7723       2.1194
     643       1.6848       1.6468
     644       1.7757       1.7768
     645       1.8383       2.3203
     646       1.8900       1.7805
     647       1.9477       1.9556
     648       1.8067       1.6938
     649       1.7471       1.6441
     650       2.0125       2.2857
     651       1.9152       2.3293
     652       1.9929       2.5580
     653       2.0049       2.1086
     654       1.9847       2.0733
     655       1.8748       1.8149
     656       1.6293       1.5388
     657       1.8316       1.9505
     658       2.0069       2.2816
     659       1.7954       2.2815
     660       1.6481       2.1474
     661       1.6629       1.7303
     662       1.8324       1.8873
     663       1.9779       2.0279
     664       1.8267       1.9898
     665       1.8331       2.0604
     666       2.0517       2.4033
     667       1.9046       1.9286
     668       1.8568       1.9376
     669       1.6494       1.7141
     670       1.8417       1.8117
     671       1.8823       1.8686
     672       1.8898       1.8330
     673       1.8045       1.8612
     674       1.8217       2.0669
     675       1.9722       1.9332
     676       1.8235       1.5072
     677       1.8135       2.1097
     678       1.7938       2.1534
     679       1.8278       2.0144
     680       1.7354       2.2936
     681       1.7826       1.9319
     682       1.9739       2.0784
     683       1.9393       2.0883
     684       2.0058       2.3420
     685       1.8503       1.7652
     686       1.8245       2.1808
     687       1.7573       2.1607
     688       1.6996       1.7423
     689       1.7887       2.0346
     690       1.8418       2.2143
     691       1.8695       2.0185
     692       1.5659       1.8424
     693       1.5936       1.8293
     694       1.6393       2.0656
     695       1.5337       1.4532
     696       1.6864       1.7048
     697       1.5399       1.4583
     698       1.8442       1.7089
     699       1.6923       1.5796
     700       1.6801       1.3609
     701       1.8584       1.8407
     702       1.9662       2.2385
     703       1.8631       1.8402
     704       1.7640       1.8489
     705       1.7830       1.8443
     706       1.7456       1.9046
     707       1.6933       1.7168
     708       1.7846       1.6056
     709       1.9826       2.0202
     710       1.8944       1.7672
     711       1.9650       1.7519
     712       1.8518       1.6365
     713       1.8812       1.8614
     714       2.0149       1.6726
     715       1.8629       2.1810
     716       1.7646       2.1392
     717       1.9525       2.2730
     718       1.9153       1.9807
     719       1.7720       2.3660
     720       1.9405       2.0143
     721       1.8973       1.8418
     722       1.8384       2.4878
     723       1.7466       1.8182
     724       1.9550       2.0598
     725       1.7776       2.3701
     726       1.8278       2.0350
     727       1.6839       2.1417
     728       1.8081       1.9530
     729       1.9710       1.8845
     730       1.9595       2.2087
     731       1.8231       2.0233
     732       1.9421       2.0061
     733       1.6887       1.7132
     734       1.8408       2.0383
     735       1.6841       1.7393
     736       1.9410       2.0025
     737       1.9053       2.1346
     738       1.9910       2.0496
     739       1.8338       1.8873
     740       1.6449       1.5312
     741       1.7289       1.7098
     742       1.8416       1.9670
     743       1.7584       1.5015
     744       1.7908       1.7502
     745       1.8550       1.8062
     746       1.8569       2.0526
     747       1.9123       2.3977
     748       1.7154       1.8206
     749       1.7844       1.9454
     750       1.8944       1.8993
     751       1.7863       1.7758
     752       1.8189       1.7509
     753       1.8082       2.0357
     754       1.7810       1.8918
     755       1.6883       2.0308
     756       1.7151       1.7611
     757       1.8608       1.7728
     758       2.0445       2.1885
     759       1.9309       2.0452
     760       1.9512       2.0893
     761       1.7484       1.7807
     762       1.7935       1.8908
     763       1.9775       1.9239
     764       1.9248       2.0288
     765       1.6948       1.5979
     766       1.8143       1.9330
     767       1.6588       1.9467
     768       1.7478       1.8730
     769       1.7143       2.0345
     770       1.6708       2.0234
     771       1.8433       2.4863
     772       1.8850       1.7191
     773       1.9659       2.2908
     774       1.6840       2.1682
     775       1.8502       1.8998
     776       1.9004       2.1768
     777       1.8115       1.8724
     778       1.8172       2.1524
     779       1.9430       2.2841
     780       1.8656       1.8614
     781       1.8638       1.3423
     782       1.7893       1.8714
     783       1.9279       2.2849
     784       1.8581       1.6775
     785       1.8018       1.9223
     786       2.0269       2.3019
     787       1.8131       1.9188
     788       1.8296       1.8885
     789       1.8134       2.0550
     790       1.7465       2.0765
     791       1.7470       2.0014
     792       2.0162       2.0496
     793       1.8417       1.8665
     794       1.8137       1.9318
     795       1.8744       1.8970
     796       1.8028       1.4171
     797       1.9237       1.6958
     798       1.8752       1.8764
     799       1.8296       1.8908
     800       1.7389       1.7470
     801       1.8905       1.6719
     802       1.8863       2.1215
     803       1.9137       1.8344
     804       1.9338       1.9606
     805       2.0243       2.2202
     806       2.1366       2.1435
     807       2.0047       1.6880
     808       1.9313       1.7711
     809       1.8782       2.0303
     810       2.0354       1.8597
     811       1.9854       2.0810
     812       1.7560       1.9711
     813       1.6865       1.9398
     814       1.7543       1.6765
     815       1.8653       2.1148
     816       1.7281       1.7022
     817       1.8006       1.6301
     818       1.8641       1.7923
     819       1.7893       1.6629
     820       1.9367       2.1784
     821       1.9038       1.8594
     822       1.7503       1.8749
     823       1.6977       1.7880
     824       1.8269       1.7246
     825       1.8382       1.8276
     826       1.8421       1.9404
     827       1.8307       1.8940
     828       2.0253       2.0514
     829       1.8258       1.5761
     830       1.7347       1.8061
     831       1.6604       2.0579
     832       1.7550       1.8088
     833       1.8921       1.7442
     834       1.6960       2.0154
     835       1.8691       1.9888
     836       2.0549       2.1631
     837       1.9680       2.2740
     838       1.9075       2.4287
     839       1.8586       1.8261
     840       2.1157       2.0430
     841       1.9017       1.8994
     842       1.8900       2.0210
     843       1.9713       2.1058
     844       1.8294       2.1351
     845       1.8979       1.7748
     846       1.8103       1.7643
     847       1.7958       1.6278
     848       1.8443       2.3275
     849       1.9124       1.8537
     850       1.7109       1.6258
     851       1.7739       1.3805
     852       1.8213       2.1298
     853       2.0549       1.9519
     854       1.9365       2.4495
     855       1.8454       2.5235
     856       2.0607       2.3082
     857       1.9219       2.1534
     858       1.8501       1.9931
     859       1.9900       2.0675
     860       2.0362       2.5775
     861       1.9161       2.3389
     862       1.8316       2.1736
     863       1.9680       2.2164
     864       1.8920       2.3055
     865       1.8727       2.3600
     866       1.9828       2.1913
     867       1.9521       2.1238
     868       2.0024       2.3306
     869       2.0548       2.1243
     870       2.3530       2.5068
     871       2.1179       2.8221
     872       2.0410       2.1316
     873       1.9583       2.4623
     874       2.0962       1.5910
     875       1.9784       2.1353
     876       1.8002       2.5441
     877       2.0364       2.2716
     878       1.8605       2.5012
     879       2.0824       2.6669
     880       1.9023       2.1339
     881       2.1314       2.2587
     882       1.9867       2.2412
     883       1.9516       1.8005
     884       2.0077       2.6384
     885       1.8347       2.3419
     886       1.8278       2.0804
     887       1.8803       1.9286
     888       1.7214       1.8574
     889       1.8694       2.2660
     890       1.6941       1.8068
     891       1.7107       2.0178
     892       1.8225       1.5727
     893       1.8575       2.0008
     894       1.9381       1.9990
     895       1.8495       1.9265
     896       1.7905       1.6445
     897       1.8119       1.7646
     898       1.8577       1.6786
     899       1.9303       1.8493
     900       2.0163       2.2431
     901       2.0188       2.0258
     902       1.9181       2.1036
     903       1.9034       2.0077
     904       1.8156       1.9523
     905       1.9589       2.2161
     906       1.8964       1.7301
     907       2.0847       2.1000
     908       1.9178       1.9782
     909       1.9039       1.7114
     910       1.9141       2.2130
     911       1.9365       1.8886
     912       1.9116       1.5821
     913       1.8324       1.7647
     914       1.9836       1.6904
     915       1.9586       1.8979
     916       1.8597       1.5857
     917       1.8496       1.5293
     918       1.9586       1.8965
     919       1.7410       1.4938
     920       1.9758       1.8602
     921       1.8511       1.2266
     922       1.9598       2.1362
     923       2.0063       2.3663
     924       1.9186       2.2573
     925       1.8700       2.1221
     926       1.8376       1.9963
     927       1.8649       1.3470
     928       1.8837       1.4541
     929       1.9502       1.6911
     930       2.1441       2.0298
     931       1.8934       1.4914
     932       1.9061       2.1331
     933       1.9882       1.9516
     934       2.1754       2.0496
