#Frame            fit       ligand
     642       1.9092       1.5285
     643       2.0681       1.6861
     644       2.0546       1.8574
     645       2.1311       1.7018
     646       2.0860       1.8032
     647       2.1162       1.7707
     648       2.5031       1.3510
     649       2.4458       1.3287
     650       2.3176       1.1728
     651       1.9949       1.2868
     652       2.1212       1.6807
     653       2.3235       1.5600
     654       2.0457       1.3918
     655       2.4175       1.9555
     656       2.0897       1.3834
     657       2.2957       1.7384
     658       2.1591       1.4510
     659       1.8562       1.5214
     660       2.0271       1.6652
     661       2.0988       1.9717
     662       1.7874       1.6574
     663       1.9047       1.2233
     664       2.1120       1.4659
     665       2.4379       1.6083
     666       2.1416       1.5102
     667       2.0762       1.3195
     668       2.3582       1.3549
     669       1.9273       1.4948
     670       1.9197       1.4572
     671       1.8882       1.5711
     672       1.9696       1.6344
     673       1.9749       1.3422
     674       1.9953       1.6542
     675       2.0171       1.6148
     676       1.9809       1.4804
     677       2.0278       1.7633
     678       1.9347       1.4642
     679       2.1122       2.1504
     680       1.9148       1.6962
     681       2.1261       1.5961
     682       2.0149       1.5961
     683       2.1124       1.3862
     684       1.8612       1.2329
     685       1.8120       1.9832
     686       2.0286       1.9220
     687       2.0203       1.8764
     688       2.2311       2.2549
     689       1.9065       2.2981
     690       2.0925       2.0876
     691       1.9228       1.9889
     692       1.8593       2.2581
     693       1.9506       2.1436
     694       1.8544       2.0552
     695       1.9615       1.9820
     696       1.9621       2.1061
     697       2.2219       2.1788
     698       2.1101       2.1113
     699       2.1718       1.8733
     700       1.8895       2.0507
     701       1.8633       2.1308
     702       2.0008       1.9857
     703       1.8023       1.8059
     704       1.7905       2.1315
     705       1.7817       2.6301
     706       2.0658       2.6618
     707       1.9310       2.0836
     708       2.0068       2.0694
     709       1.8209       2.3745
     710       2.1856       2.2765
     711       2.3390       2.0967
     712       2.1740       2.6565
     713       2.3926       3.4124
     714       2.3093       3.6359
     715       2.6510       4.2832
     716       3.3724       5.1747
     717       3.3378       4.2084
     718       3.6046       5.4697
     719       2.9540       5.3731
     720       3.6108       6.6263
     721       3.9582       3.3818
     722       2.8058       2.0437
     723       2.7220       1.9001
     724       2.6316       2.0362
     725       2.9840       1.9665
     726       3.5734       2.6562
     727       3.0436       2.2187
     728       3.4431       2.3067
     729       3.2447       2.6481
     730       2.9594       2.2688
     731       3.0018       2.3496
     732       2.9458       2.1434
     733       2.8497       2.9671
     734       3.7093       2.6574
     735       3.1338       2.5055
     736       3.0833       2.1177
     737       3.6607       2.7627
     738       2.7941       2.6805
     739       2.6257       2.4711
     740       2.5067       2.2154
     741       3.1655       2.5857
     742       3.0786       2.2883
     743       3.1024       2.8252
     744       3.1031       2.8350
     745       2.5225       2.9100
     746       2.4488       2.3331
     747       2.3769       2.3528
     748       2.5993       2.2881
     749       2.5178       2.3658
     750       2.4289       2.1146
     751       2.8998       2.5934
     752       3.0868       2.6316
     753       2.2583       1.7240
     754       2.4036       2.0593
     755       2.2960       2.5423
     756       2.3379       1.9977
     757       2.4180       2.4136
     758       2.7510       2.2710
     759       2.2460       2.6641
     760       2.4817       2.6266
     761       2.6506       2.6411
     762       2.2834       2.1532
     763       2.5881       2.7136
     764       2.5217       2.4513
     765       2.3832       2.5736
     766       2.5251       2.4381
     767       2.5026       2.4084
     768       2.5714       2.0754
     769       2.4109       2.4583
     770       2.5699       2.1273
     771       2.5085       2.1094
     772       2.4194       2.3586
     773       2.4033       2.3405
     774       2.1710       2.2993
     775       2.4165       1.8986
     776       2.4686       1.8442
     777       2.4204       2.6315
     778       2.5033       2.2169
     779       2.3043       2.2890
     780       2.6270       2.0101
     781       2.9834       2.7213
     782       3.0598       2.3311
     783       3.2844       2.8402
     784       2.7178       2.3142
     785       2.9641       2.8840
     786       2.8916       2.7077
     787       3.0075       2.8857
     788       3.1169       2.5208
     789       2.6138       2.4520
     790       3.0205       2.5065
     791       2.9669       2.4051
     792       2.6129       2.3631
     793       3.0672       2.6508
     794       2.9608       2.6960
     795       2.6630       2.1395
     796       2.6285       2.2427
     797       2.5630       2.8549
     798       2.9470       3.1706
     799       3.0567       2.5914
     800       3.0239       2.7687
     801       2.7533       2.3721
     802       2.9789       2.6521
     803       2.7581       2.3044
     804       3.0418       2.2500
     805       3.1175       2.4143
     806       3.2258       2.5536
     807       3.0234       2.9050
     808       2.6989       2.4790
     809       2.8522       2.6185
     810       2.9940       2.5171
     811       3.3521       2.5036
     812       2.6266       2.6619
     813       2.8571       2.7801
     814       2.6018       2.7183
     815       2.8142       2.7498
     816       2.4047       2.7712
     817       2.6427       2.6371
     818       2.5150       2.1951
     819       2.4095       1.8211
     820       2.6081       2.3286
     821       2.8190       2.7427
     822       2.3424       2.5886
     823       3.2792       2.7380
     824       2.5714       2.0880
     825       2.4546       1.7618
     826       2.5057       1.8155
     827       2.1952       1.5482
     828       2.1798       1.7331
     829       2.0966       1.6376
     830       2.1841       2.0479
     831       2.1773       2.1660
     832       2.2672       2.2094
     833       2.4208       2.1109
     834       2.5321       1.6981
     835       2.4288       1.3995
     836       2.4407       2.1077
     837       2.2122       1.5763
     838       2.5277       1.4261
     839       2.4176       1.7697
     840       2.4629       2.3621
     841       2.3958       2.1043
     842       2.6813       2.9787
     843       2.2585       1.3450
     844       3.1182       2.2807
     845       3.1785       1.8186
     846       3.0600       2.2866
     847       3.0313       1.7123
     848       3.4371       2.0950
     849       3.3172       1.5378
     850       3.5129       2.4479
     851       3.1450       2.5103
     852       3.2895       2.4607
     853       2.7499       2.5733
     854       3.5779       2.5510
