#Frame            fit       ligand
     359      10.3764      14.6627
     360       6.1408      15.9319
     361       8.6333      18.2588
     362       6.6766      18.7369
     363       6.8224      19.9828
     364       7.4062      17.0736
     365       8.2428      14.3206
     366       9.3314      11.8100
     367       6.8733      19.2915
     368       8.1113      27.8193
     369       8.7538      41.7234
     370       7.7662      52.9187
     371       6.4308      51.2912
     372       7.3244      57.8815
     373       7.1882      51.1721
     374       7.8443      51.3583
     375       6.8252      60.6254
     376       6.3254      54.2863
     377       8.4381      60.2286
     378      11.5641      40.3059
     379      11.5055      31.0874
     380       8.8121      55.2422
     381       9.5098      53.1409
     382       9.3069      49.1079
     383       8.2160      34.3948
     384       9.5860      59.2472
     385       9.2526      54.0173
     386      10.0639      44.6959
     387       9.2678      64.9120
     388       8.1979      42.2742
     389       7.0156      36.1226
     390       6.6840      57.2366
     391       6.4902      52.3881
     392       7.5166      63.1700
     393       8.2705      37.1269
     394       8.0544      47.4182
     395       8.3152      29.5271
     396       8.8111      38.5634
     397       8.4198      30.8875
     398       9.1027      43.1818
     399       9.2987      35.8741
     400       8.5340      45.1553
     401       9.4123      33.4094
     402       9.2170      21.0388
     403       9.1248      49.4751
     404       8.3742      38.3294
     405       8.2050      58.4805
     406       9.5586      44.8151
     407       6.8877      32.2298
     408       9.0311      35.0849
     409       8.6554      46.8756
     410       9.1693      43.0019
     411      10.9871      64.9975
     412      13.2524      67.1479
     413      15.6632      39.9281
     414      20.0538      44.7057
     415      16.9759      33.3735
     416      22.1891      30.6820
     417      12.5883      29.1925
     418      13.7511      22.7926
     419      14.4820      23.2642
     420      14.3868      22.7236
     421      17.3427      22.8044
     422      20.4743      38.4209
     423      19.4661      41.6475
     424      20.3024      37.2180
     425      18.9675      43.0460
     426      18.8651      38.2116
     427      23.9333      33.9410
     428      25.1282      48.0158
     429      26.8163      66.5516
     430      21.0469      32.7983
     431      20.8367      35.1204
     432      15.2510      60.2329
     433      19.6886      52.3943
     434      18.9850      53.8015
     435      23.9011      59.8407
     436      23.4240      23.7284
     437      24.4015      34.2840
     438      22.8327      45.2485
     439      15.6004      42.1745
     440      16.0396      35.7361
     441      16.3516      23.2864
     442      17.0621      33.2984
     443      22.3338      23.1989
     444      20.8969      24.8550
     445      22.7818      41.4430
     446      22.8340      40.9459
     447      21.9589      61.8635
     448      17.1637      69.5706
     449      16.9861      56.2192
     450      14.6172      51.9136
     451      13.2046      50.0719
     452      15.2289      70.7121
     453      16.0273      36.1190
     454      15.5486      44.7235
     455      16.2104      64.9823
     456      16.8505      71.2565
     457      14.6022      60.4079
     458      19.6258      63.6233
     459      16.1945      62.8595
     460      16.4620      56.5786
     461      23.8077      37.5957
     462      22.3197      57.3523
     463      21.2370      37.3915
     464      15.1528      61.3721
     465      12.5673      32.3997
     466       9.2605      51.5397
     467       8.9990      48.9523
     468      13.1364      54.5331
     469      21.5067      48.7777
     470      23.1849      42.9421
     471      18.5963      45.3362
     472      18.4500      52.8510
     473      10.9658      43.9009
     474      12.0493      53.1700
