#Frame            fit       ligand
     526       1.7514       3.2639
     527       1.8073       3.1153
     528       1.8516       3.1291
     529       1.7203       2.7099
     530       1.7630       2.8755
     531       1.5575       3.1866
     532       1.6780       3.1308
     533       1.6701       3.1842
     534       1.8762       3.7051
     535       1.8068       3.3162
     536       1.7547       2.8548
     537       1.8432       3.5391
     538       1.8619       2.6855
     539       1.8801       3.1267
     540       1.8904       3.3683
     541       1.8082       3.4883
     542       1.8350       3.2456
     543       1.6703       3.2684
     544       1.8498       3.1945
     545       1.9878       3.0471
     546       1.8781       3.7134
     547       1.8051       3.3797
     548       1.8821       2.8997
     549       1.8990       2.6921
     550       1.8203       3.1249
     551       1.9396       3.0384
     552       1.8490       3.1003
     553       1.8761       3.3028
     554       1.7961       3.0840
     555       1.8979       3.2347
     556       2.1403       3.6917
     557       2.1390       3.2747
     558       2.0478       3.1537
     559       2.1131       2.9349
     560       2.0091       3.8440
     561       1.9831       4.6497
     562       2.1725       4.8187
     563       1.9888       4.7239
     564       2.0865       4.9298
     565       2.0483       5.3028
     566       2.0078       5.1417
     567       1.9082       5.1722
     568       1.9850       3.7772
     569       1.9892       3.3644
     570       1.8808       4.1318
     571       1.9238       3.7225
     572       2.1221       3.6299
     573       2.0709       3.4473
     574       2.1083       3.6861
     575       1.8708       3.2500
     576       2.0448       3.6680
     577       2.0984       2.9457
     578       2.0056       3.8440
     579       1.7077       2.7926
     580       1.8689       3.4398
     581       1.8840       2.9388
     582       2.1836       4.0768
     583       2.1721       3.3807
     584       2.0007       3.5181
     585       2.0659       3.4281
     586       2.1026       3.6758
     587       2.1257       3.5117
     588       1.9814       2.9391
     589       1.8428       3.1837
     590       1.9677       2.8822
     591       1.9542       3.2866
     592       2.0575       3.2259
     593       1.9848       3.2305
     594       1.7887       2.8083
     595       1.9937       3.4483
     596       2.1515       3.2525
     597       2.1939       3.0020
     598       2.2487       3.0951
     599       1.8702       3.0554
     600       2.0522       3.0827
     601       1.8509       2.9146
     602       1.9662       3.1285
     603       1.8838       3.0100
     604       2.0442       3.1119
     605       1.7497       3.1535
     606       1.9175       2.9863
     607       1.9431       2.8268
     608       1.8685       2.9353
     609       2.0631       3.2485
     610       2.0246       3.2661
     611       1.9687       2.8104
     612       1.9998       2.9488
     613       1.9727       3.7382
     614       1.9569       4.0241
     615       1.8476       3.1535
     616       1.9426       2.8064
     617       1.9932       2.8019
     618       1.9937       3.1766
     619       1.8525       3.1996
     620       1.7525       2.7173
