#Frame            fit       ligand
     894       1.9396       1.5015
     895       2.0793       1.1997
     896       1.9361       1.4143
     897       2.3542       1.8154
     898       2.0731       1.4753
     899       2.0062       1.5533
     900       1.8712       1.5883
     901       1.8624       0.9071
     902       1.8837       1.0562
     903       2.0866       1.0804
     904       2.0621       1.5035
     905       2.1082       1.1157
     906       2.2746       1.6862
     907       2.4042       1.2958
     908       2.3761       1.5903
     909       2.1920       1.3900
     910       2.4272       1.3104
     911       1.8689       1.3141
     912       1.9383       1.6261
     913       1.8621       1.3394
     914       2.1056       1.3076
     915       1.9641       1.2467
     916       1.9448       1.2170
     917       1.8587       1.1412
     918       1.9394       1.3975
     919       1.8939       1.2760
     920       2.0683       1.4241
     921       2.0519       1.2822
     922       1.8988       0.9185
     923       1.9747       0.8368
     924       2.1084       1.9689
     925       1.8981       1.4193
     926       2.0589       0.9890
     927       2.0324       1.0395
     928       1.8677       1.3018
     929       1.7772       1.1242
     930       1.9021       1.3878
     931       1.8257       1.1891
     932       1.8202       1.3078
     933       1.8765       1.4690
     934       1.8794       1.2568
     935       1.8527       1.4469
     936       1.8863       1.1516
     937       1.8923       1.2999
     938       1.8765       1.1847
     939       1.8940       2.0282
     940       1.9652       1.4512
     941       1.8488       1.5181
     942       1.9340       1.4966
     943       1.8587       1.6846
     944       1.9322       1.7092
     945       1.8519       1.4341
     946       1.8639       1.6482
     947       2.0342       1.6443
     948       2.0176       1.3878
     949       1.9141       1.3881
     950       1.9175       1.5882
     951       2.0873       1.7536
     952       1.9495       1.7140
     953       1.9839       1.5483
     954       2.0157       1.6866
     955       2.0895       1.5974
     956       1.8394       1.5243
     957       1.8168       1.5730
     958       1.8695       1.6974
     959       1.9538       1.5523
     960       1.9491       1.4484
     961       2.2310       1.9008
     962       1.9231       1.7100
     963       1.8090       2.1225
     964       2.0055       2.0951
     965       1.8617       1.2999
     966       1.9932       1.0589
     967       2.0148       1.5911
     968       1.9934       1.4453
     969       1.9255       1.2823
     970       2.0564       1.2727
     971       2.0268       1.4508
     972       1.9710       1.0577
     973       2.0481       1.2135
     974       1.9734       1.2394
     975       1.9781       1.4981
     976       1.9501       1.6087
     977       1.9425       1.4334
     978       1.9630       1.4239
     979       2.0316       1.3365
     980       1.9440       1.6943
     981       1.9464       1.5693
     982       1.8230       1.6204
     983       1.9655       1.9354
     984       1.9290       1.7579
     985       1.7714       1.6998
     986       1.9627       1.7428
     987       1.8440       1.3179
     988       2.0491       1.9456
     989       2.1729       1.9062
     990       2.0958       1.6126
     991       2.1937       1.6253
     992       1.9177       1.6567
     993       1.9041       1.6900
     994       2.0992       1.6313
     995       1.9223       2.0774
     996       1.9383       1.8514
     997       2.0421       2.1246
     998       2.0944       1.7695
     999       2.1566       1.8985
    1000       1.9261       1.8664
    1001       1.2866       0.5931
    1002       1.3505       1.1904
    1003       1.3146       0.7571
    1004       1.5045       1.2903
    1005       1.4140       1.3153
    1006       1.5663       1.0615
    1007       1.5779       1.7905
    1008       1.3327       1.5179
    1009       1.4327       1.4882
    1010       1.4917       1.4305
    1011       1.4856       1.0278
    1012       1.4903       1.0645
    1013       1.4510       1.1940
    1014       1.6773       1.1709
    1015       1.5873       1.2751
    1016       1.5537       1.1585
    1017       1.6049       1.4286
    1018       1.6398       1.7042
    1019       1.4289       1.1160
    1020       1.4702       1.2876
    1021       1.5674       1.2934
    1022       1.4182       1.2145
    1023       1.5449       1.0301
    1024       1.6233       0.8942
    1025       1.7063       1.3140
    1026       1.6956       1.1834
    1027       1.4732       0.9452
