#Frame            fit       ligand
     612       1.9745       2.9499
     613       1.9316       2.7451
     614       2.1703       2.6847
     615       1.8753       3.3533
     616       2.0686       2.5797
     617       2.1717       2.8929
     618       2.0150       2.8133
     619       2.2146       2.5809
     620       2.1086       3.3554
     621       2.0948       2.9396
     622       2.2318       2.6251
     623       2.1595       2.9736
     624       2.0608       3.4175
     625       2.3711       2.7354
     626       2.2807       2.9200
     627       2.1315       2.7249
     628       2.1100       2.3865
     629       2.0108       2.6162
     630       2.0390       2.2390
     631       2.3609       3.0194
     632       2.1702       2.6984
     633       2.1007       2.9817
     634       2.1819       2.7380
     635       2.2290       2.8925
     636       2.1908       2.7267
     637       2.1892       2.9590
     638       2.1778       2.7968
     639       2.3573       2.5851
     640       2.2584       2.6275
     641       2.1670       2.8950
     642       2.0923       2.7730
     643       2.1407       2.7037
     644       2.0787       2.8884
     645       2.0372       2.8836
     646       2.2149       3.4054
     647       2.1127       2.7644
     648       2.0481       2.7444
     649       2.1343       2.7123
     650       2.1258       2.6568
     651       2.1892       2.8107
     652       2.2170       2.5988
     653       2.1454       3.1709
     654       2.1434       2.9153
     655       2.1319       2.7929
     656       2.0187       2.8401
     657       2.1866       2.6910
     658       2.2446       2.6311
     659       2.1369       2.4141
     660       2.2804       2.7495
     661       2.1206       2.9408
     662       2.0139       3.0845
     663       2.0956       3.3093
     664       2.2165       3.0609
     665       2.0182       2.7793
     666       2.2211       3.5762
     667       2.1143       2.4822
     668       2.1342       2.9922
     669       2.1692       2.5966
     670       2.0424       2.9253
     671       2.0304       3.0430
     672       2.1520       2.6416
     673       1.9782       3.4430
     674       1.8979       3.1499
     675       1.9149       3.0482
     676       2.0020       3.2807
     677       2.0080       3.2443
     678       2.2233       2.8364
     679       2.0694       2.6716
     680       2.1426       2.6348
     681       2.1657       2.8280
     682       2.0297       3.6277
     683       1.9106       2.9023
     684       1.8854       2.8793
     685       1.9413       3.1942
     686       2.1599       2.8695
     687       2.0592       2.6761
     688       2.0839       2.0806
     689       2.0301       2.5391
     690       2.0908       2.7275
     691       2.1907       2.4050
     692       2.0644       2.3846
     693       2.1502       2.7351
     694       2.0627       2.4013
     695       2.3098       2.4900
     696       1.9095       2.7420
     697       2.1112       2.2907
     698       2.0694       2.4583
     699       1.9633       2.5688
     700       2.0278       2.3697
     701       2.1979       2.1672
     702       1.9872       2.3910
     703       2.0387       2.9439
     704       2.0173       2.7526
     705       2.0154       2.6644
     706       1.9664       3.1712
     707       2.0231       2.6951
     708       1.9162       2.5688
     709       2.0813       2.4760
     710       1.9944       2.8058
     711       2.0518       2.9191
     712       1.8831       2.8124
     713       1.7972       2.5906
     714       1.8136       3.1626
     715       2.0243       2.9862
     716       2.0236       2.3461
     717       2.0445       2.4954
     718       1.9847       2.7124
     719       1.9348       2.7060
     720       1.9957       3.2990
     721       2.0784       3.2974
     722       1.7896       2.9802
     723       1.8006       2.5885
     724       1.9115       2.5534
     725       1.9069       2.5874
     726       2.0616       2.8666
     727       1.9744       3.7854
     728       2.0059       2.9734
     729       2.0982       2.9838
     730       1.9782       2.8615
     731       2.1067       2.6794
     732       2.0882       2.7972
     733       2.0333       2.9785
     734       2.0135       2.7469
     735       2.1109       2.7577
     736       2.1448       2.7017
     737       1.9924       2.4853
     738       1.9661       2.8385
     739       2.1491       2.9758
     740       2.0097       2.5516
     741       2.0059       2.8288
     742       1.9557       3.1091
     743       1.8790       3.3800
     744       2.0051       3.0826
     745       1.8795       3.0690
     746       1.9923       2.6468
     747       2.0941       2.5291
     748       2.0210       3.4603
     749       2.1386       2.8109
     750       2.1576       2.3460
     751       2.0749       2.1387
     752       2.1454       2.3851
     753       2.0761       2.0935
     754       2.1858       2.4315
     755       2.1934       2.1246
     756       1.9235       2.3207
     757       2.3360       2.2187
     758       2.1264       2.3821
     759       2.1537       2.5420
     760       1.8889       2.4686
     761       2.0155       2.5864
     762       1.9812       2.3642
     763       2.0664       2.3941
     764       1.9708       2.1148
     765       2.0656       2.8489
     766       1.9863       2.0838
     767       1.8795       2.1615
     768       1.9831       2.4290
     769       1.9896       2.5174
     770       2.0768       2.3485
     771       2.0100       2.8159
     772       2.1333       3.2351
     773       2.0627       2.1946
     774       1.8712       2.7021
     775       1.9945       2.1034
     776       1.9925       2.6081
     777       1.9474       1.9996
     778       2.1660       1.9492
     779       2.1613       2.1743
     780       2.0577       2.7024
     781       2.1274       2.2942
     782       2.0834       2.4751
     783       2.0413       2.4400
     784       2.0404       2.4601
     785       2.4526       2.3650
     786       2.1076       2.5502
     787       2.0634       2.2985
     788       2.0513       2.6625
     789       2.0061       2.7339
     790       2.2339       2.8978
     791       2.0741       2.3024
     792       2.0942       2.1693
     793       2.1399       2.2677
     794       2.1549       3.4451
