#Frame            fit       ligand
     569       1.7597       1.3262
     570       1.5968       0.8724
     571       1.6726       1.2221
     572       1.6459       1.7587
     573       1.6808       1.2310
     574       1.6863       1.4406
     575       1.8855       1.2634
     576       1.7538       1.3670
     577       1.6415       1.3568
     578       1.5760       1.1768
     579       1.6165       0.9289
     580       1.8096       1.3865
     581       1.6475       1.2189
     582       1.5322       1.0264
     583       1.6159       1.2316
     584       1.5596       1.1742
     585       1.6575       1.3573
     586       1.7417       1.3487
     587       1.7789       1.4960
     588       1.6923       1.1175
     589       1.7217       1.3391
     590       1.7211       1.4446
     591       1.5486       1.2411
     592       1.7647       0.9763
     593       1.6993       1.4928
     594       1.6357       1.1963
     595       1.6451       1.1871
     596       1.7433       1.4481
     597       1.6606       1.1225
     598       1.8085       1.4152
     599       1.8354       1.4651
     600       1.7498       1.4887
     601       1.8017       1.2920
     602       1.8403       1.4112
     603       1.8751       1.6661
     604       1.7878       1.5906
     605       1.8140       1.5526
     606       1.7185       1.4784
     607       1.8521       1.4083
     608       1.7505       1.2431
     609       1.7617       1.1014
     610       1.6624       1.4487
     611       1.7848       1.2607
     612       1.6506       1.1648
     613       1.7317       1.4051
     614       1.8376       1.4485
     615       1.6744       1.2239
     616       1.7710       1.3075
     617       1.8763       1.4749
     618       1.7837       1.5175
     619       1.6985       1.1245
     620       1.8819       1.4118
     621       1.6066       1.4142
     622       1.6372       1.0599
     623       1.7980       1.2701
     624       1.6714       1.4276
     625       1.6886       1.5076
     626       1.4835       1.3570
     627       1.7405       1.1383
     628       1.7444       1.2086
     629       1.8791       1.3190
     630       1.8074       1.2237
     631       1.8610       1.1721
     632       1.6811       1.1821
     633       1.7514       1.3076
     634       1.6467       0.9953
     635       1.9915       1.0307
     636       1.6904       1.2961
     637       1.7519       1.3935
     638       1.8517       1.4332
     639       1.8545       1.2031
     640       1.6382       1.1007
     641       1.6767       1.2072
     642       1.5787       1.1657
     643       1.6700       1.1576
     644       1.6495       1.4623
     645       1.6951       1.2955
     646       1.6355       1.2729
     647       1.5246       1.2701
     648       1.6825       1.0793
     649       1.7915       1.5959
     650       1.6486       1.0986
     651       1.4802       1.4113
     652       1.8270       1.2187
     653       1.6151       1.4616
     654       1.7934       1.0006
     655       1.5865       1.4037
     656       1.6502       1.5149
     657       1.5313       1.5193
     658       1.5072       1.5698
     659       1.5630       1.0575
     660       1.5664       1.2878
     661       1.6475       1.2343
     662       1.6101       1.1455
     663       1.7109       1.3993
     664       1.6795       1.1170
     665       1.5651       0.9524
     666       1.8136       1.2666
     667       1.8510       1.0201
     668       1.6908       1.1996
     669       1.6907       1.0050
     670       1.7922       1.2416
     671       1.8580       1.3622
     672       1.7462       1.2413
     673       1.6577       1.4399
     674       1.7274       1.0814
     675       1.8647       0.8321
     676       1.7879       1.1806
     677       1.9253       1.2309
     678       1.6255       1.2192
     679       1.7037       1.5450
     680       1.7382       1.3216
     681       1.7637       1.2071
     682       1.7068       1.4452
     683       1.7198       1.1450
     684       1.8128       1.3876
     685       1.8806       1.2770
     686       1.6118       1.0064
     687       1.8830       1.0137
     688       1.7413       1.0781
     689       1.7637       1.2609
     690       1.8949       1.1717
     691       1.8031       1.0792
     692       1.7338       1.1658
     693       1.8079       1.3016
     694       1.7932       1.1366
     695       1.7627       1.1661
     696       1.6963       1.0776
     697       1.7941       1.0470
     698       1.7366       1.1963
     699       1.8673       1.1741
     700       1.7922       1.4339
     701       1.7659       1.0430
     702       1.8852       1.3783
     703       1.6047       1.1234
     704       1.7937       1.2693
     705       1.8977       1.3734
     706       1.8166       1.0504
     707       1.9053       1.3135
     708       1.7940       1.1507
     709       1.8989       1.4747
     710       1.8342       1.3764
     711       1.7950       1.2748
     712       1.7485       1.4816
     713       1.8959       1.1263
     714       1.6875       1.0361
     715       1.6587       1.1577
     716       1.8125       1.2466
     717       1.7772       1.1490
     718       1.7648       1.2156
     719       1.7433       1.0292
     720       1.6841       1.1230
     721       1.6579       1.1290
     722       1.7465       1.0984
     723       1.7656       1.4277
     724       1.8360       1.4140
     725       1.7462       1.0068
     726       1.7669       1.2013
     727       1.8793       1.4103
     728       1.8497       1.2084
     729       1.8323       1.2250
     730       1.7934       1.1392
     731       1.8808       1.3933
     732       1.6754       1.6212
     733       1.9555       0.8424
     734       1.7920       1.3534
     735       1.8863       1.2021
     736       1.8519       1.1364
     737       1.7534       1.1270
     738       1.8315       1.2156
     739       1.9363       1.4179
     740       1.9702       1.1798
     741       1.7561       0.9484
     742       1.7688       1.4346
     743       1.9261       1.1633
     744       1.9066       0.9789
     745       1.9512       1.2948
     746       1.9349       0.9752
     747       1.9290       0.9536
     748       1.9343       1.0272
     749       1.8862       1.3287
     750       1.9729       1.2262
     751       1.9651       1.2364
     752       1.8065       0.9049
     753       1.9654       1.3115
     754       2.2247       1.1563
     755       1.9241       1.0818
     756       1.8254       1.1900
     757       1.8270       1.2774
     758       1.7648       0.8834
     759       1.8550       1.2400
     760       1.7095       0.8817
     761       1.9289       1.3047
     762       2.0035       1.4308
     763       2.0585       1.3654
     764       2.1391       1.1279
     765       1.9103       1.2483
     766       2.0830       1.2352
     767       1.9640       1.3881
     768       1.9805       1.0796
     769       1.8508       1.4444
     770       1.6440       1.4069
     771       1.8489       1.2860
     772       1.8633       0.9680
     773       1.9556       1.3013
     774       1.9091       1.1190
     775       1.8178       1.1463
     776       1.9974       1.3174
     777       1.8749       1.3006
     778       1.8566       1.1111
     779       1.8484       1.1941
     780       1.9602       1.2664
     781       1.9069       1.3510
     782       1.7921       1.1161
     783       2.0089       1.2897
     784       1.8305       1.2985
     785       1.7977       0.9411
     786       1.7938       1.1517
     787       1.7859       1.3064
     788       1.8199       1.1351
     789       1.9021       0.9271
     790       1.9476       1.2186
     791       1.9734       1.0148
     792       1.8941       0.9792
     793       1.9563       1.0281
     794       1.7923       1.1046
     795       1.8996       1.1863
     796       1.9110       1.1787
     797       1.7998       1.5066
     798       2.0094       1.0751
     799       1.8115       1.2286
     800       1.7475       1.5236
     801       1.9114       1.5193
     802       1.8981       1.2033
     803       1.9816       1.2151
     804       1.9094       1.4378
     805       1.8986       1.2114
     806       1.9118       1.2459
     807       1.6891       1.3728
     808       1.8830       1.3651
     809       1.8464       1.3161
     810       1.7989       1.4873
     811       1.7736       1.0129
     812       2.0105       1.6735
     813       1.6573       1.1132
     814       1.7565       1.4805
     815       1.8193       1.3679
     816       1.8531       1.2665
     817       1.9282       1.2304
     818       2.0723       1.2128
     819       1.9592       1.4401
     820       1.9115       1.4672
     821       1.8110       1.0794
     822       1.9299       1.6281
     823       1.9144       0.9681
     824       1.8655       1.1253
     825       1.9245       0.9514
     826       2.0563       1.0498
     827       1.9246       1.0474
     828       2.0613       0.9818
     829       1.8977       0.9956
     830       2.0595       1.0530
     831       1.9901       1.0718
     832       2.0752       1.2398
     833       1.9617       1.3890
     834       1.7662       1.2405
     835       1.8493       1.2903
     836       1.8504       1.1532
     837       1.9889       0.8996
     838       1.8912       0.9900
     839       1.8490       0.7588
     840       2.0307       1.0265
     841       1.8299       1.1238
     842       1.8139       1.3646
     843       1.9049       1.2989
     844       1.8224       1.1815
     845       1.8246       1.1756
     846       1.8411       1.0819
     847       1.8724       1.0720
     848       1.8800       1.2529
     849       1.8503       1.0819
     850       1.7855       1.1583
     851       1.8525       1.0375
     852       1.7868       1.2378
     853       1.9030       1.2229
     854       1.8047       1.0983
     855       1.7946       1.0625
     856       1.7656       1.0007
     857       1.6957       1.1283
     858       1.7441       1.0888
     859       1.7135       1.0616
     860       1.7862       1.0443
     861       1.8780       1.2639
     862       1.9028       1.1668
     863       1.7317       1.1897
     864       1.9202       1.0391
     865       1.7588       1.2115
     866       1.9264       1.1522
     867       2.0253       1.2684
     868       1.8651       1.4762
     869       1.7461       1.4510
     870       1.8288       1.2243
     871       1.8201       0.9965
     872       1.7850       1.1210
     873       1.8579       1.1437
     874       1.7661       1.1682
     875       1.8504       0.9424
     876       1.9600       1.1058
     877       1.9547       1.1349
     878       1.8592       1.1389
     879       1.9580       1.2940
     880       2.2255       1.3970
     881       2.1813       1.3237
     882       2.2653       1.2352
     883       2.4484       1.1240
     884       2.1570       1.2522
     885       2.1171       0.8758
     886       1.9797       1.3766
     887       1.9195       1.0845
     888       1.8082       1.1625
     889       1.9534       1.0236
     890       1.8529       0.9860
     891       1.8871       1.0385
     892       2.0048       1.4847
     893       2.0359       1.5343
     894       1.7611       1.0632
     895       1.7911       1.2844
     896       1.8178       1.4057
     897       1.8346       1.2424
     898       1.7815       1.1759
     899       1.9113       1.1844
     900       1.9700       0.9726
     901       1.9503       1.1844
     902       1.9585       1.2909
     903       1.9623       1.4089
     904       1.9127       1.3358
     905       1.9059       1.3055
     906       1.9062       1.2388
     907       1.7988       1.1812
     908       1.8033       0.9891
     909       1.7580       1.0326
     910       1.8140       0.9877
     911       1.8703       1.2563
     912       1.7873       1.7583
     913       1.7483       1.4610
     914       1.7875       1.1833
     915       1.6987       1.1915
     916       1.7877       1.1088
     917       1.7737       1.1647
     918       1.8932       1.4383
     919       1.9758       1.2092
     920       1.8406       1.0188
     921       1.6984       1.0498
     922       1.8102       1.2372
     923       1.8455       0.9823
     924       1.8273       1.2191
     925       1.7173       1.2911
     926       1.9062       1.7287
     927       1.8516       1.1479
     928       1.8662       1.0595
     929       1.9732       1.2348
     930       1.9119       1.1461
     931       1.9624       1.2709
     932       1.9875       1.1173
     933       1.9249       1.1158
     934       2.0038       1.2819
     935       2.0960       1.2516
     936       1.9916       1.4051
     937       1.8915       1.0549
     938       2.1179       1.1469
     939       2.0326       1.0631
     940       1.9522       1.3233
     941       2.0352       1.0897
     942       1.9329       0.9955
     943       2.0367       1.2151
     944       1.8777       0.9957
     945       1.8673       1.0243
     946       2.0805       1.0968
     947       2.0115       1.2500
     948       1.9183       1.1387
     949       1.9087       1.1267
     950       1.9608       1.0428
     951       2.0999       0.9281
     952       1.8225       0.8001
     953       1.9204       0.8358
     954       1.9794       1.1141
     955       2.0855       0.8857
     956       1.9069       0.7076
     957       1.7054       1.1113
     958       2.1385       1.0746
     959       2.0575       1.1192
     960       1.8507       1.1479
     961       1.9078       1.0990
     962       1.9632       0.8595
     963       1.9006       1.1340
     964       1.7144       1.0452
     965       1.8156       1.0292
     966       1.9058       1.1854
     967       1.8872       1.1432
     968       1.7641       1.2624
     969       2.0027       1.1502
     970       1.7482       1.2342
     971       1.7368       1.2368
     972       1.6650       1.1781
     973       1.8240       1.1580
     974       1.9691       1.0792
     975       1.8539       1.1274
     976       1.8282       1.0174
     977       2.1043       1.5251
     978       1.9909       1.2958
     979       2.0023       1.3664
     980       2.1105       1.5666
     981       1.6905       1.2219
     982       1.6754       1.3394
     983       1.7073       1.3980
     984       1.8117       0.8485
     985       1.7773       1.1556
     986       1.9966       1.1727
     987       2.0290       1.0303
     988       1.8345       1.2263
     989       2.1209       0.9675
     990       1.8892       1.2520
     991       2.0511       1.0437
     992       1.8423       1.0440
     993       1.8436       1.1060
     994       2.0023       1.1466
     995       1.8127       1.0645
     996       1.8832       1.1085
     997       1.8722       1.1328
     998       1.6953       1.6837
     999       1.8660       1.1808
    1000       1.9235       1.1531
    1001       1.3606       1.0622
    1002       1.5938       1.3447
    1003       1.4901       1.0522
    1004       1.4682       0.9867
    1005       1.6084       0.8319
    1006       1.6796       1.1792
    1007       1.4668       0.7516
    1008       1.4581       0.9244
    1009       1.5353       0.7092
    1010       1.5366       0.8796
    1011       1.5353       0.8688
    1012       1.4724       0.8542
    1013       1.4487       0.8258
    1014       1.5671       0.7609
    1015       1.7091       1.0101
    1016       1.8113       0.9355
    1017       1.5877       0.6805
    1018       1.7272       0.8857
    1019       1.5228       0.9209
    1020       1.5476       0.8063
    1021       1.5837       0.7172
    1022       1.5177       0.9244
    1023       1.5867       1.0204
    1024       1.6402       1.0726
    1025       1.7576       0.8029
    1026       1.6282       0.9178
    1027       1.5619       1.0885
    1028       1.5810       0.7028
    1029       1.5663       1.2174
    1030       1.5561       1.0353
    1031       1.5629       0.6085
    1032       1.6123       0.9751
    1033       1.7015       0.9615
    1034       1.6127       1.1039
    1035       1.5818       0.8251
    1036       1.6992       0.7259
    1037       1.5060       1.4758
    1038       1.6358       0.6524
    1039       1.5666       0.8287
    1040       1.5453       1.0844
    1041       1.5634       0.7711
    1042       1.7130       1.1569
    1043       1.6127       0.9463
    1044       1.6917       1.0040
    1045       1.6132       1.3050
    1046       1.7931       1.1665
    1047       1.6775       0.8370
    1048       1.6191       0.8884
    1049       1.6195       0.9052
    1050       1.8133       0.8383
    1051       1.7834       1.2569
    1052       1.6993       1.1625
    1053       1.5829       0.9255
    1054       1.7344       0.9974
    1055       1.6118       1.1168
    1056       1.7056       1.4915
    1057       1.7826       1.1045
    1058       1.8344       0.9875
    1059       1.8491       1.1217
    1060       1.7867       1.1110
    1061       1.8849       1.1183
    1062       1.9553       1.2419
    1063       2.2683       1.2243
    1064       1.9852       1.4160
    1065       1.7565       1.2063
    1066       1.7906       0.9999
    1067       1.6480       1.0346
